region,source_file,name,theme,dessert,purpose,mood,must
광주 남구,gwangju_dessert_cafes_blog_links_namgu,아이언,루프탑|포토존/인스타|대형카페|테라스/야외|빈티지/레트로|모던/깔끔,브런치/샌드위치|초콜릿/디저트특화|케이크|아이스크림/젤라또|쿠키/구움과자|베이커리/빵,브런치/식사|반려견동반|데이트|가족/키즈,아늑함|조용함|힐링|쾌적함,주차가능|시그니처/대표메뉴|반려견동반|예약/단체
광주 남구,gwangju_dessert_cafes_blog_links_namgu,아필코 브런치카페 광주봉선점,포토존/인스타|모던/깔끔|뷰맛집|빈티지/레트로|테라스/야외|한옥/전통,브런치/샌드위치|케이크|베이커리/빵|쿠키/구움과자|크레페/와플,브런치/식사|모임/단체|데이트|가족/키즈,힐링|아늑함|쾌적함,주차가능|예약/단체|시그니처/대표메뉴|테이크아웃
광주 남구,gwangju_dessert_cafes_blog_links_namgu,암브로시아,한옥/전통|테라스/야외|포토존/인스타|빈티지/레트로|뷰맛집|모던/깔끔,베이커리/빵|케이크|쿠키/구움과자|브런치/샌드위치,가족/키즈|공부/작업|데이트|브런치/식사,조용함|아늑함|힐링|쾌적함,시그니처/대표메뉴|주차가능|키즈/유모차|테이크아웃
광주 남구,gwangju_dessert_cafes_blog_links_namgu,요거트월드 광주진월점,포토존/인스타,아이스크림/젤라또|베이커리/빵,,,예약/단체|테이크아웃
광주 남구,gwangju_dessert_cafes_blog_links_namgu,욘더스콘,포토존/인스타|모던/깔끔|빈티지/레트로|뷰맛집,쿠키/구움과자|초콜릿/디저트특화|베이커리/빵|케이크,모임/단체|가족/키즈|데이트|브런치/식사,조용함|아늑함|쾌적함,주차가능|시그니처/대표메뉴|테이크아웃|예약/단체
광주 남구,gwangju_dessert_cafes_blog_links_namgu,카페드포레,정원/가든|테라스/야외|모던/깔끔|포토존/인스타|뷰맛집|한옥/전통,베이커리/빵|브런치/샌드위치|케이크,브런치/식사|데이트|드라이브/산책,힐링|조용함|쾌적함|아늑함,주차가능|시그니처/대표메뉴
광주 남구,gwangju_dessert_cafes_blog_links_namgu,카페레이즈,모던/깔끔|뷰맛집|포토존/인스타,브런치/샌드위치|베이커리/빵,브런치/식사|가족/키즈,쾌적함|조용함|힐링,테이크아웃|시그니처/대표메뉴|예약/단체|키즈/유모차
광주 남구,gwangju_dessert_cafes_blog_links_namgu,쿼카커피,포토존/인스타|뷰맛집|빈티지/레트로|테라스/야외,케이크|쿠키/구움과자|초콜릿/디저트특화|베이커리/빵,가족/키즈|모임/단체,아늑함,주차가능|키즈/유모차|시그니처/대표메뉴|예약/단체
광주 남구,gwangju_dessert_cafes_blog_links_namgu,태홈,한옥/전통|뷰맛집|루프탑|대형카페|포토존/인스타|빈티지/레트로,쿠키/구움과자,모임/단체|가족/키즈|드라이브/산책|공부/작업,아늑함|조용함|힐링|쾌적함,예약/단체|시그니처/대표메뉴|주차가능|키즈/유모차
광주 남구,gwangju_dessert_cafes_blog_links_namgu,티라미뚜,포토존/인스타|뷰맛집|모던/깔끔|한옥/전통,케이크|초콜릿/디저트특화|베이커리/빵|쿠키/구움과자|아이스크림/젤라또,가족/키즈|데이트|브런치/식사|반려견동반,조용함|아늑함|힐링,주차가능|시그니처/대표메뉴|예약/단체|테이크아웃
광주 남구,gwangju_dessert_cafes_blog_links_namgu,파이프롬헤븐,포토존/인스타|모던/깔끔,쿠키/구움과자|베이커리/빵,모임/단체|가족/키즈,아늑함,예약/단체|시그니처/대표메뉴|주차가능|테이크아웃
광주 남구,gwangju_dessert_cafes_blog_links_namgu,펭귄당,포토존/인스타|뷰맛집|모던/깔끔|대형카페|빈티지/레트로|정원/가든,베이커리/빵|브런치/샌드위치|쿠키/구움과자|초콜릿/디저트특화,브런치/식사|데이트|드라이브/산책|모임/단체,조용함|아늑함|힐링|쾌적함,주차가능|시그니처/대표메뉴|테이크아웃|예약/단체
광주 남구,gwangju_dessert_cafes_blog_links_namgu,포르피노,대형카페|뷰맛집|포토존/인스타|모던/깔끔|정원/가든|빈티지/레트로,베이커리/빵|브런치/샌드위치|쿠키/구움과자|초콜릿/디저트특화,모임/단체|데이트|브런치/식사|가족/키즈,쾌적함|힐링|아늑함|조용함,주차가능|시그니처/대표메뉴|예약/단체|테이크아웃
광주 남구,gwangju_dessert_cafes_blog_links_namgu,푸른길카페,뷰맛집|포토존/인스타|빈티지/레트로|테라스/야외|정원/가든,초콜릿/디저트특화,드라이브/산책,힐링|조용함,주차가능
광주 남구,gwangju_dessert_cafes_blog_links_namgu,프렌치버터하우스,포토존/인스타|테라스/야외|정원/가든|뷰맛집|빈티지/레트로|한옥/전통,브런치/샌드위치|베이커리/빵|쿠키/구움과자|케이크|크레페/와플,브런치/식사|모임/단체|가족/키즈|데이트,조용함|아늑함|힐링,주차가능|시그니처/대표메뉴|예약/단체|테이크아웃
광주 남구,gwangju_dessert_cafes_blog_links_namgu,화채업자,포토존/인스타|모던/깔끔|뷰맛집|테라스/야외|정원/가든|한옥/전통,빙수|크레페/와플|초콜릿/디저트특화|베이커리/빵|쿠키/구움과자|아이스크림/젤라또,반려견동반|모임/단체|가족/키즈|공부/작업,조용함|쾌적함|아늑함,주차가능|시그니처/대표메뉴|반려견동반|예약/단체
광주 서구,gwangju_dessert_cafes_blog_links_seogu,노티드 광주상무점,포토존/인스타|뷰맛집|대형카페|정원/가든|루프탑|모던/깔끔,베이커리/빵|케이크|초콜릿/디저트특화|쿠키/구움과자|빙수,데이트|가족/키즈|드라이브/산책|모임/단체,조용함|쾌적함|아늑함|힐링,시그니처/대표메뉴|주차가능|테이크아웃|예약/단체
광주 서구,gwangju_dessert_cafes_blog_links_seogu,노티드 광주신세계점,정원/가든|뷰맛집|모던/깔끔|한옥/전통,베이커리/빵|초콜릿/디저트특화|케이크|쿠키/구움과자|브런치/샌드위치,모임/단체|가족/키즈,쾌적함|활기/캐주얼|아늑함,주차가능|시그니처/대표메뉴|예약/단체|테이크아웃
광주 서구,gwangju_dessert_cafes_blog_links_seogu,도지커피,대형카페|포토존/인스타|모던/깔끔|테라스/야외|뷰맛집,베이커리/빵|빙수,모임/단체|가족/키즈,조용함|쾌적함|아늑함|힐링,주차가능|시그니처/대표메뉴|예약/단체|테이크아웃
광주 서구,gwangju_dessert_cafes_blog_links_seogu,등화,포토존/인스타|뷰맛집|정원/가든|한옥/전통|모던/깔끔,초콜릿/디저트특화|케이크|베이커리/빵|쿠키/구움과자,가족/키즈|데이트|브런치/식사,조용함|쾌적함|아늑함,테이크아웃|시그니처/대표메뉴|주차가능|예약/단체
광주 서구,gwangju_dessert_cafes_blog_links_seogu,디저트바이문,테라스/야외|뷰맛집|정원/가든|포토존/인스타|모던/깔끔,케이크|쿠키/구움과자,가족/키즈|드라이브/산책,조용함|아늑함|힐링,테이크아웃|키즈/유모차|주차가능|시그니처/대표메뉴
광주 서구,gwangju_dessert_cafes_blog_links_seogu,라이크마이베이커리,대형카페|포토존/인스타|정원/가든|뷰맛집|테라스/야외,베이커리/빵|아이스크림/젤라또,가족/키즈|데이트,아늑함|쾌적함,주차가능|시그니처/대표메뉴
광주 서구,gwangju_dessert_cafes_blog_links_seogu,로렌베이커리카페,대형카페|뷰맛집|모던/깔끔|테라스/야외|포토존/인스타,베이커리/빵|케이크|브런치/샌드위치,가족/키즈|브런치/식사,조용함|아늑함,시그니처/대표메뉴|테이크아웃|주차가능
광주 서구,gwangju_dessert_cafes_blog_links_seogu,로지에,포토존/인스타|정원/가든|뷰맛집|한옥/전통|모던/깔끔,케이크|초콜릿/디저트특화|쿠키/구움과자,데이트|가족/키즈|공부/작업|드라이브/산책,조용함|힐링|아늑함|쾌적함,주차가능|시그니처/대표메뉴|예약/단체|테이크아웃
광주 서구,gwangju_dessert_cafes_blog_links_seogu,무난,포토존/인스타|정원/가든|뷰맛집|빈티지/레트로|대형카페|모던/깔끔,쿠키/구움과자|초콜릿/디저트특화|베이커리/빵|케이크,데이트|공부/작업|드라이브/산책|가족/키즈,조용함|아늑함|힐링|활기/캐주얼,주차가능|시그니처/대표메뉴|예약/단체|테이크아웃
광주 서구,gwangju_dessert_cafes_blog_links_seogu,무드165,포토존/인스타|모던/깔끔|뷰맛집|빈티지/레트로|테라스/야외,케이크|초콜릿/디저트특화|쿠키/구움과자|베이커리/빵|브런치/샌드위치,데이트|가족/키즈|모임/단체|브런치/식사,조용함|아늑함|쾌적함|힐링,주차가능|시그니처/대표메뉴|예약/단체|테이크아웃
광주 서구,gwangju_dessert_cafes_blog_links_seogu,바울카페,포토존/인스타|뷰맛집|테라스/야외|대형카페|빈티지/레트로|모던/깔끔,케이크|쿠키/구움과자|아이스크림/젤라또|초콜릿/디저트특화,반려견동반|데이트|가족/키즈|드라이브/산책,조용함|아늑함|쾌적함|힐링,반려견동반|주차가능|시그니처/대표메뉴|키즈/유모차
광주 서구,gwangju_dessert_cafes_blog_links_seogu,브리오슈,모던/깔끔|대형카페|테라스/야외|정원/가든|포토존/인스타,베이커리/빵|브런치/샌드위치,브런치/식사|가족/키즈|데이트|드라이브/산책,쾌적함|힐링|아늑함|조용함,주차가능|시그니처/대표메뉴|테이크아웃|반려견동반
광주 서구,gwangju_dessert_cafes_blog_links_seogu,블레스롤 광주상무점,포토존/인스타|대형카페|루프탑|모던/깔끔,케이크|아이스크림/젤라또,가족/키즈|모임/단체,조용함|쾌적함|아늑함,주차가능|예약/단체|시그니처/대표메뉴|테이크아웃
광주 서구,gwangju_dessert_cafes_blog_links_seogu,비비,포토존/인스타|모던/깔끔|뷰맛집|정원/가든|한옥/전통|테라스/야외,베이커리/빵,데이트|모임/단체|브런치/식사|가족/키즈,아늑함|힐링|쾌적함|조용함,시그니처/대표메뉴|주차가능|예약/단체|키즈/유모차
광주 서구,gwangju_dessert_cafes_blog_links_seogu,빈티지양동,빈티지/레트로|포토존/인스타|뷰맛집,아이스크림/젤라또|케이크,공부/작업|가족/키즈,조용함|아늑함|쾌적함,시그니처/대표메뉴|주차가능|키즈/유모차
광주 서구,gwangju_dessert_cafes_blog_links_seogu,삼복당,루프탑|정원/가든|포토존/인스타,베이커리/빵,모임/단체|드라이브/산책,조용함,주차가능|예약/단체|테이크아웃
광주 서구,gwangju_dessert_cafes_blog_links_seogu,설빙 광주동천점,,빙수,,,시그니처/대표메뉴|주차가능
광주 서구,gwangju_dessert_cafes_blog_links_seogu,설빙 광주화정점,정원/가든|한옥/전통|모던/깔끔|포토존/인스타,빙수|초콜릿/디저트특화|쿠키/구움과자|케이크|아이스크림/젤라또|크레페/와플,드라이브/산책|가족/키즈|모임/단체|데이트,쾌적함|아늑함,주차가능|시그니처/대표메뉴|테이크아웃|예약/단체
광주 서구,gwangju_dessert_cafes_blog_links_seogu,설빙 금호점,포토존/인스타,빙수|아이스크림/젤라또|케이크|쿠키/구움과자,브런치/식사|공부/작업,조용함|쾌적함,주차가능|콘센트/와이파이|시그니처/대표메뉴
광주 서구,gwangju_dessert_cafes_blog_links_seogu,슈가슈가슈가,포토존/인스타|뷰맛집|모던/깔끔,마카롱|쿠키/구움과자|초콜릿/디저트특화|케이크,가족/키즈,,테이크아웃|시그니처/대표메뉴|주차가능|키즈/유모차
광주 서구,gwangju_dessert_cafes_blog_links_seogu,슬라이폭스,포토존/인스타|테라스/야외|대형카페|뷰맛집|모던/깔끔|빈티지/레트로,케이크|베이커리/빵|쿠키/구움과자|초콜릿/디저트특화|아이스크림/젤라또,모임/단체|드라이브/산책|브런치/식사|데이트,조용함|쾌적함|아늑함|힐링,주차가능|시그니처/대표메뉴|예약/단체|테이크아웃
광주 서구,gwangju_dessert_cafes_blog_links_seogu,아싸롱,뷰맛집|포토존/인스타|모던/깔끔|빈티지/레트로,마카롱|초콜릿/디저트특화|케이크|쿠키/구움과자|베이커리/빵,가족/키즈|데이트|공부/작업|브런치/식사,조용함|아늑함|쾌적함|힐링,테이크아웃|주차가능|시그니처/대표메뉴|키즈/유모차
광주 서구,gwangju_dessert_cafes_blog_links_seogu,아우터베이크하우스,대형카페|포토존/인스타|뷰맛집|빈티지/레트로|정원/가든,케이크|초콜릿/디저트특화|베이커리/빵|쿠키/구움과자,드라이브/산책|가족/키즈|데이트|모임/단체,아늑함|힐링|조용함,시그니처/대표메뉴|주차가능|테이크아웃|키즈/유모차
광주 서구,gwangju_dessert_cafes_blog_links_seogu,에뜰담 베이커리앤커피,뷰맛집|포토존/인스타,베이커리/빵|브런치/샌드위치,브런치/식사|가족/키즈,조용함|힐링,주차가능|키즈/유모차|시그니처/대표메뉴
광주 서구,gwangju_dessert_cafes_blog_links_seogu,예예카페,모던/깔끔|포토존/인스타|정원/가든|한옥/전통|뷰맛집,베이커리/빵|브런치/샌드위치,브런치/식사|공부/작업|가족/키즈|데이트,아늑함|조용함|쾌적함|힐링,주차가능|시그니처/대표메뉴|예약/단체|콘센트/와이파이
광주 서구,gwangju_dessert_cafes_blog_links_seogu,오느래,포토존/인스타|뷰맛집|모던/깔끔|정원/가든|테라스/야외|빈티지/레트로,케이크|쿠키/구움과자|베이커리/빵|초콜릿/디저트특화|브런치/샌드위치,브런치/식사|공부/작업|드라이브/산책|모임/단체,아늑함|조용함|힐링|쾌적함,주차가능|예약/단체|테이크아웃|시그니처/대표메뉴
광주 서구,gwangju_dessert_cafes_blog_links_seogu,요거얌 서구점,포토존/인스타|뷰맛집,브런치/샌드위치|쿠키/구움과자|베이커리/빵,브런치/식사|모임/단체|가족/키즈|공부/작업,힐링|조용함|아늑함,예약/단체|시그니처/대표메뉴|주차가능|테이크아웃
광주 서구,gwangju_dessert_cafes_blog_links_seogu,요거트월드 쌍촌점,모던/깔끔|포토존/인스타,아이스크림/젤라또,,쾌적함,테이크아웃
광주 서구,gwangju_dessert_cafes_blog_links_seogu,자모크,포토존/인스타|빈티지/레트로|뷰맛집|모던/깔끔|테라스/야외|정원/가든,쿠키/구움과자|초콜릿/디저트특화|케이크|베이커리/빵,반려견동반|데이트|가족/키즈|모임/단체,아늑함|힐링|조용함,주차가능|시그니처/대표메뉴|반려견동반|테이크아웃
광주 서구,gwangju_dessert_cafes_blog_links_seogu,주르르케이크,포토존/인스타|뷰맛집|모던/깔끔|대형카페,케이크|쿠키/구움과자|초콜릿/디저트특화|베이커리/빵,공부/작업|모임/단체|가족/키즈|데이트,조용함|아늑함|쾌적함|힐링,시그니처/대표메뉴|테이크아웃|주차가능|예약/단체
광주 서구,gwangju_dessert_cafes_blog_links_seogu,차우린카페,한옥/전통|정원/가든|포토존/인스타|빈티지/레트로,,모임/단체|데이트|가족/키즈|공부/작업,힐링|아늑함|조용함,예약/단체|시그니처/대표메뉴|주차가능|키즈/유모차
광주 서구,gwangju_dessert_cafes_blog_links_seogu,카페아리아,대형카페|정원/가든|뷰맛집|포토존/인스타|한옥/전통|테라스/야외,브런치/샌드위치|아이스크림/젤라또|크레페/와플|베이커리/빵|초콜릿/디저트특화|케이크,모임/단체|브런치/식사|가족/키즈|반려견동반,아늑함|조용함|쾌적함|힐링,주차가능|예약/단체|반려견동반|시그니처/대표메뉴
광주 서구,gwangju_dessert_cafes_blog_links_seogu,카페올모,대형카페|뷰맛집|포토존/인스타,베이커리/빵|쿠키/구움과자|초콜릿/디저트특화,가족/키즈,조용함|쾌적함,주차가능|키즈/유모차
광주 서구,gwangju_dessert_cafes_blog_links_seogu,케이크히어,포토존/인스타|모던/깔끔,케이크|초콜릿/디저트특화|아이스크림/젤라또|베이커리/빵|크레페/와플|브런치/샌드위치,가족/키즈,조용함|쾌적함,주차가능|테이크아웃|키즈/유모차|예약/단체
광주 서구,gwangju_dessert_cafes_blog_links_seogu,크로하우스 광주서구점,포토존/인스타|정원/가든|뷰맛집|모던/깔끔,케이크|크레페/와플|초콜릿/디저트특화|베이커리/빵,가족/키즈|모임/단체|반려견동반|데이트,조용함|힐링,예약/단체|테이크아웃|주차가능|시그니처/대표메뉴
광주 서구,gwangju_dessert_cafes_blog_links_seogu,클레망,대형카페|정원/가든|뷰맛집|포토존/인스타|테라스/야외|모던/깔끔,베이커리/빵|쿠키/구움과자|케이크|브런치/샌드위치|초콜릿/디저트특화|아이스크림/젤라또,브런치/식사|반려견동반|드라이브/산책|공부/작업,쾌적함|조용함|힐링|아늑함,주차가능|시그니처/대표메뉴|반려견동반|테이크아웃
광주 서구,gwangju_dessert_cafes_blog_links_seogu,퍼니스 카페앤라운지,대형카페|정원/가든|테라스/야외|포토존/인스타|한옥/전통|뷰맛집,베이커리/빵|브런치/샌드위치|아이스크림/젤라또|케이크|빙수|쿠키/구움과자,브런치/식사|가족/키즈|모임/단체|데이트,조용함|쾌적함|아늑함,주차가능|예약/단체|테이크아웃|시그니처/대표메뉴
광주 서구,gwangju_dessert_cafes_blog_links_seogu,헤이블루,테라스/야외|정원/가든|포토존/인스타|대형카페|모던/깔끔|뷰맛집,브런치/샌드위치|베이커리/빵|케이크|쿠키/구움과자|아이스크림/젤라또|빙수,반려견동반|브런치/식사|가족/키즈|모임/단체,아늑함|힐링|쾌적함|조용함,반려견동반|주차가능|예약/단체|시그니처/대표메뉴
광주 서구,gwangju_dessert_cafes_blog_links_seogu,휘플링,포토존/인스타|뷰맛집,케이크|초콜릿/디저트특화|마카롱,,조용함,예약/단체|테이크아웃|주차가능|시그니처/대표메뉴
화순,hwasun_dessert_cafes_blog_links,계수나무 토끼한마리,정원/가든|한옥/전통|포토존/인스타|뷰맛집|테라스/야외|모던/깔끔,쿠키/구움과자|베이커리/빵|빙수|케이크|초콜릿/디저트특화|브런치/샌드위치,드라이브/산책|가족/키즈|모임/단체|데이트,아늑함|힐링|조용함|쾌적함,주차가능|시그니처/대표메뉴|예약/단체|테이크아웃
화순,hwasun_dessert_cafes_blog_links,고구려,한옥/전통|테라스/야외|정원/가든|빈티지/레트로|뷰맛집|포토존/인스타,베이커리/빵|초콜릿/디저트특화|빙수|쿠키/구움과자,가족/키즈|반려견동반|드라이브/산책|모임/단체,힐링|조용함|아늑함|쾌적함,반려견동반|시그니처/대표메뉴|주차가능|키즈/유모차
화순,hwasun_dessert_cafes_blog_links,도곡생과일모찌,뷰맛집|한옥/전통,초콜릿/디저트특화,드라이브/산책|모임/단체,조용함,주차가능|시그니처/대표메뉴|테이크아웃|예약/단체
화순,hwasun_dessert_cafes_blog_links,도곡에서,대형카페|테라스/야외|포토존/인스타|정원/가든|모던/깔끔|루프탑,빙수,반려견동반|가족/키즈|드라이브/산책|모임/단체,조용함|쾌적함,반려견동반|주차가능|예약/단체|테이크아웃
화순,hwasun_dessert_cafes_blog_links,뒤란,정원/가든|포토존/인스타|뷰맛집|테라스/야외|대형카페|한옥/전통,빙수|케이크|베이커리/빵|쿠키/구움과자,드라이브/산책|가족/키즈|모임/단체|공부/작업,힐링|쾌적함|아늑함|조용함,주차가능|시그니처/대표메뉴|예약/단체|테이크아웃
화순,hwasun_dessert_cafes_blog_links,라미과자점,포토존/인스타|뷰맛집|모던/깔끔|정원/가든|빈티지/레트로|대형카페,베이커리/빵|쿠키/구움과자|케이크|초콜릿/디저트특화|브런치/샌드위치,가족/키즈|모임/단체|드라이브/산책|데이트,힐링|아늑함|조용함|쾌적함,주차가능|시그니처/대표메뉴|예약/단체|키즈/유모차
화순,hwasun_dessert_cafes_blog_links,레브아로,뷰맛집|포토존/인스타|정원/가든|루프탑|테라스/야외|모던/깔끔,브런치/샌드위치|베이커리/빵|빙수|케이크|쿠키/구움과자|초콜릿/디저트특화,브런치/식사|드라이브/산책|가족/키즈|데이트,힐링|아늑함|쾌적함|조용함,주차가능|시그니처/대표메뉴|예약/단체|콘센트/와이파이
화순,hwasun_dessert_cafes_blog_links,백아,뷰맛집|정원/가든|포토존/인스타|대형카페|테라스/야외|모던/깔끔,베이커리/빵|아이스크림/젤라또|쿠키/구움과자,드라이브/산책|가족/키즈|브런치/식사|데이트,조용함|힐링|아늑함|쾌적함,시그니처/대표메뉴|주차가능|키즈/유모차|예약/단체
화순,hwasun_dessert_cafes_blog_links,버블민,대형카페|포토존/인스타|뷰맛집|모던/깔끔|테라스/야외|정원/가든,베이커리/빵|아이스크림/젤라또|쿠키/구움과자|케이크|초콜릿/디저트특화|브런치/샌드위치,드라이브/산책|가족/키즈|데이트|브런치/식사,조용함|쾌적함|아늑함|힐링,주차가능|시그니처/대표메뉴|예약/단체|키즈/유모차
화순,hwasun_dessert_cafes_blog_links,베이시스커피,대형카페|테라스/야외|뷰맛집|정원/가든|포토존/인스타,케이크,드라이브/산책|가족/키즈,조용함|활기/캐주얼|쾌적함|아늑함,주차가능|시그니처/대표메뉴|키즈/유모차
화순,hwasun_dessert_cafes_blog_links,베이커리카페도곡76,테라스/야외|뷰맛집|정원/가든|포토존/인스타|모던/깔끔,베이커리/빵|쿠키/구움과자|케이크,드라이브/산책,쾌적함,주차가능|시그니처/대표메뉴
화순,hwasun_dessert_cafes_blog_links,보러카페,대형카페|포토존/인스타|테라스/야외|정원/가든|뷰맛집|모던/깔끔,베이커리/빵|아이스크림/젤라또|쿠키/구움과자|빙수|크레페/와플|케이크,드라이브/산책|반려견동반|가족/키즈|모임/단체,쾌적함|힐링,반려견동반|주차가능|시그니처/대표메뉴|예약/단체
화순,hwasun_dessert_cafes_blog_links,부덕커피로스터스,정원/가든|포토존/인스타|대형카페|모던/깔끔|빈티지/레트로|테라스/야외,베이커리/빵|케이크|쿠키/구움과자|브런치/샌드위치|초콜릿/디저트특화,반려견동반|모임/단체|드라이브/산책|공부/작업,조용함|아늑함|쾌적함|힐링,주차가능|반려견동반|예약/단체|시그니처/대표메뉴
화순,hwasun_dessert_cafes_blog_links,빙동댕 화순점,정원/가든|뷰맛집,빙수|크레페/와플|초콜릿/디저트특화|베이커리/빵|쿠키/구움과자|케이크,가족/키즈|드라이브/산책|데이트,,주차가능|테이크아웃|키즈/유모차
